10,1541998046,b2c79388a6a1,scih-machine_gps-service_1,0.00%,90.77MiB,3.607GiB,2.46%
10,1541998046,d86df3a550c5,scih-machine_api-gateway_1,0.00%,101.2MiB,3.607GiB,2.74%
10,1541998046,3f6c1609d992,scih-machine_mongodb_1,0.24%,101.3MiB,3.607GiB,2.74%
10,1541998046,35a0115bbd95,scih-machine_ui-service_1,0.00%,51.54MiB,3.607GiB,1.40%
11,1541998046,b2c79388a6a1,scih-machine_gps-service_1,0.00%,90.77MiB,3.607GiB,2.46%
11,1541998046,d86df3a550c5,scih-machine_api-gateway_1,0.00%,101.2MiB,3.607GiB,2.74%
11,1541998046,3f6c1609d992,scih-machine_mongodb_1,0.24%,101.3MiB,3.607GiB,2.74%
11,1541998046,35a0115bbd95,scih-machine_ui-service_1,0.00%,51.54MiB,3.607GiB,1.40%
12,1541998046,b2c79388a6a1,scih-machine_gps-service_1,0.00%,90.77MiB,3.607GiB,2.46%
12,1541998046,d86df3a550c5,scih-machine_api-gateway_1,0.00%,101.2MiB,3.607GiB,2.74%
12,1541998046,3f6c1609d992,scih-machine_mongodb_1,0.24%,101.3MiB,3.607GiB,2.74%
12,1541998046,35a0115bbd95,scih-machine_ui-service_1,0.00%,51.54MiB,3.607GiB,1.40%
13,1541998047,b2c79388a6a1,scih-machine_gps-service_1,0.03%,90.77MiB,3.607GiB,2.46%
13,1541998047,d86df3a550c5,scih-machine_api-gateway_1,0.71%,101.2MiB,3.607GiB,2.74%
13,1541998047,3f6c1609d992,scih-machine_mongodb_1,0.51%,101.3MiB,3.607GiB,2.74%
13,1541998047,35a0115bbd95,scih-machine_ui-service_1,0.00%,51.54MiB,3.607GiB,1.40%
14,1541998047,b2c79388a6a1,scih-machine_gps-service_1,0.03%,90.77MiB,3.607GiB,2.46%
14,1541998047,d86df3a550c5,scih-machine_api-gateway_1,0.71%,101.2MiB,3.607GiB,2.74%
14,1541998047,3f6c1609d992,scih-machine_mongodb_1,0.51%,101.3MiB,3.607GiB,2.74%
14,1541998047,35a0115bbd95,scih-machine_ui-service_1,0.00%,51.54MiB,3.607GiB,1.40%
15,1541998047,b2c79388a6a1,scih-machine_gps-service_1,0.03%,90.77MiB,3.607GiB,2.46%
15,1541998047,d86df3a550c5,scih-machine_api-gateway_1,0.71%,101.2MiB,3.607GiB,2.74%
15,1541998047,3f6c1609d992,scih-machine_mongodb_1,0.51%,101.3MiB,3.607GiB,2.74%
15,1541998047,35a0115bbd95,scih-machine_ui-service_1,0.00%,51.54MiB,3.607GiB,1.40%
16,1541998047,b2c79388a6a1,scih-machine_gps-service_1,0.03%,90.77MiB,3.607GiB,2.46%
16,1541998047,d86df3a550c5,scih-machine_api-gateway_1,0.71%,101.2MiB,3.607GiB,2.74%
16,1541998047,3f6c1609d992,scih-machine_mongodb_1,0.51%,101.3MiB,3.607GiB,2.74%
16,1541998047,35a0115bbd95,scih-machine_ui-service_1,0.00%,51.54MiB,3.607GiB,1.40%
17,1541998047,b2c79388a6a1,scih-machine_gps-service_1,0.03%,90.77MiB,3.607GiB,2.46%
17,1541998047,d86df3a550c5,scih-machine_api-gateway_1,0.71%,101.2MiB,3.607GiB,2.74%
17,1541998047,3f6c1609d992,scih-machine_mongodb_1,0.51%,101.3MiB,3.607GiB,2.74%
17,1541998047,35a0115bbd95,scih-machine_ui-service_1,0.00%,51.54MiB,3.607GiB,1.40%
18,1541998048,b2c79388a6a1,scih-machine_gps-service_1,0.00%,90.77MiB,3.607GiB,2.46%
18,1541998048,d86df3a550c5,scih-machine_api-gateway_1,0.01%,101.2MiB,3.607GiB,2.74%
18,1541998048,3f6c1609d992,scih-machine_mongodb_1,0.24%,101.3MiB,3.607GiB,2.74%
18,1541998048,35a0115bbd95,scih-machine_ui-service_1,0.00%,51.54MiB,3.607GiB,1.40%
19,1541998048,b2c79388a6a1,scih-machine_gps-service_1,0.00%,90.77MiB,3.607GiB,2.46%
19,1541998048,d86df3a550c5,scih-machine_api-gateway_1,0.01%,101.2MiB,3.607GiB,2.74%
19,1541998048,3f6c1609d992,scih-machine_mongodb_1,0.24%,101.3MiB,3.607GiB,2.74%
19,1541998048,35a0115bbd95,scih-machine_ui-service_1,0.00%,51.54MiB,3.607GiB,1.40%
20,1541998048,b2c79388a6a1,scih-machine_gps-service_1,0.00%,90.77MiB,3.607GiB,2.46%
20,1541998048,d86df3a550c5,scih-machine_api-gateway_1,0.01%,101.2MiB,3.607GiB,2.74%
20,1541998048,3f6c1609d992,scih-machine_mongodb_1,0.24%,101.3MiB,3.607GiB,2.74%
20,1541998048,35a0115bbd95,scih-machine_ui-service_1,0.00%,51.54MiB,3.607GiB,1.40%
21,1541998048,b2c79388a6a1,scih-machine_gps-service_1,0.00%,90.77MiB,3.607GiB,2.46%
21,1541998048,d86df3a550c5,scih-machine_api-gateway_1,0.01%,101.2MiB,3.607GiB,2.74%
21,1541998048,3f6c1609d992,scih-machine_mongodb_1,0.24%,101.3MiB,3.607GiB,2.74%
21,1541998048,35a0115bbd95,scih-machine_ui-service_1,0.00%,51.54MiB,3.607GiB,1.40%
22,1541998048,b2c79388a6a1,scih-machine_gps-service_1,0.00%,90.77MiB,3.607GiB,2.46%
22,1541998048,d86df3a550c5,scih-machine_api-gateway_1,0.01%,101.2MiB,3.607GiB,2.74%
22,1541998048,3f6c1609d992,scih-machine_mongodb_1,0.24%,101.3MiB,3.607GiB,2.74%
22,1541998048,35a0115bbd95,scih-machine_ui-service_1,0.00%,51.54MiB,3.607GiB,1.40%
23,1541998049,b2c79388a6a1,scih-machine_gps-service_1,0.00%,90.77MiB,3.607GiB,2.46%
23,1541998049,d86df3a550c5,scih-machine_api-gateway_1,0.02%,101.2MiB,3.607GiB,2.74%
23,1541998049,3f6c1609d992,scih-machine_mongodb_1,0.25%,101.3MiB,3.607GiB,2.74%
23,1541998049,35a0115bbd95,scih-machine_ui-service_1,0.00%,51.54MiB,3.607GiB,1.40%
24,1541998049,b2c79388a6a1,scih-machine_gps-service_1,0.00%,90.77MiB,3.607GiB,2.46%
24,1541998049,d86df3a550c5,scih-machine_api-gateway_1,0.02%,101.2MiB,3.607GiB,2.74%
24,1541998049,3f6c1609d992,scih-machine_mongodb_1,0.25%,101.3MiB,3.607GiB,2.74%
24,1541998049,35a0115bbd95,scih-machine_ui-service_1,0.00%,51.54MiB,3.607GiB,1.40%
25,1541998049,b2c79388a6a1,scih-machine_gps-service_1,0.00%,90.77MiB,3.607GiB,2.46%
25,1541998049,d86df3a550c5,scih-machine_api-gateway_1,0.02%,101.2MiB,3.607GiB,2.74%
25,1541998049,3f6c1609d992,scih-machine_mongodb_1,0.25%,101.3MiB,3.607GiB,2.74%
25,1541998049,35a0115bbd95,scih-machine_ui-service_1,0.00%,51.54MiB,3.607GiB,1.40%
26,1541998049,b2c79388a6a1,scih-machine_gps-service_1,0.00%,90.77MiB,3.607GiB,2.46%
26,1541998049,d86df3a550c5,scih-machine_api-gateway_1,0.02%,101.2MiB,3.607GiB,2.74%
26,1541998049,3f6c1609d992,scih-machine_mongodb_1,0.25%,101.3MiB,3.607GiB,2.74%
26,1541998049,35a0115bbd95,scih-machine_ui-service_1,0.00%,51.54MiB,3.607GiB,1.40%
27,1541998049,b2c79388a6a1,scih-machine_gps-service_1,0.00%,90.77MiB,3.607GiB,2.46%
27,1541998049,d86df3a550c5,scih-machine_api-gateway_1,0.02%,101.2MiB,3.607GiB,2.74%
27,1541998049,3f6c1609d992,scih-machine_mongodb_1,0.25%,101.3MiB,3.607GiB,2.74%
27,1541998049,35a0115bbd95,scih-machine_ui-service_1,0.00%,51.54MiB,3.607GiB,1.40%
28,1541998050,b2c79388a6a1,scih-machine_gps-service_1,5.59%,90.77MiB,3.607GiB,2.46%
28,1541998050,d86df3a550c5,scih-machine_api-gateway_1,32.24%,72.82MiB,3.607GiB,1.97%
28,1541998050,3f6c1609d992,scih-machine_mongodb_1,1.31%,101.3MiB,3.607GiB,2.74%
28,1541998050,35a0115bbd95,scih-machine_ui-service_1,0.00%,51.54MiB,3.607GiB,1.40%
29,1541998050,b2c79388a6a1,scih-machine_gps-service_1,5.59%,90.77MiB,3.607GiB,2.46%
29,1541998050,d86df3a550c5,scih-machine_api-gateway_1,32.24%,72.82MiB,3.607GiB,1.97%
29,1541998050,3f6c1609d992,scih-machine_mongodb_1,1.31%,101.3MiB,3.607GiB,2.74%
29,1541998050,35a0115bbd95,scih-machine_ui-service_1,0.00%,51.54MiB,3.607GiB,1.40%
30,1541998050,b2c79388a6a1,scih-machine_gps-service_1,5.59%,90.77MiB,3.607GiB,2.46%
30,1541998050,d86df3a550c5,scih-machine_api-gateway_1,32.24%,72.82MiB,3.607GiB,1.97%
30,1541998050,3f6c1609d992,scih-machine_mongodb_1,1.31%,101.3MiB,3.607GiB,2.74%
30,1541998050,35a0115bbd95,scih-machine_ui-service_1,0.00%,51.54MiB,3.607GiB,1.40%
31,1541998050,b2c79388a6a1,scih-machine_gps-service_1,5.59%,90.77MiB,3.607GiB,2.46%
31,1541998050,d86df3a550c5,scih-machine_api-gateway_1,32.24%,72.82MiB,3.607GiB,1.97%
31,1541998050,3f6c1609d992,scih-machine_mongodb_1,1.31%,101.3MiB,3.607GiB,2.74%
31,1541998050,35a0115bbd95,scih-machine_ui-service_1,0.00%,51.54MiB,3.607GiB,1.40%
32,1541998050,b2c79388a6a1,scih-machine_gps-service_1,5.59%,90.77MiB,3.607GiB,2.46%
32,1541998050,d86df3a550c5,scih-machine_api-gateway_1,32.24%,72.82MiB,3.607GiB,1.97%
32,1541998050,3f6c1609d992,scih-machine_mongodb_1,1.31%,101.3MiB,3.607GiB,2.74%
32,1541998050,35a0115bbd95,scih-machine_ui-service_1,0.00%,51.54MiB,3.607GiB,1.40%
33,1541998051,b2c79388a6a1,scih-machine_gps-service_1,17.29%,58.77MiB,3.607GiB,1.59%
33,1541998051,d86df3a550c5,scih-machine_api-gateway_1,49.16%,76.89MiB,3.607GiB,2.08%
33,1541998051,3f6c1609d992,scih-machine_mongodb_1,2.94%,101.3MiB,3.607GiB,2.74%
33,1541998051,35a0115bbd95,scih-machine_ui-service_1,0.00%,51.54MiB,3.607GiB,1.40%
34,1541998051,b2c79388a6a1,scih-machine_gps-service_1,17.29%,58.77MiB,3.607GiB,1.59%
34,1541998051,d86df3a550c5,scih-machine_api-gateway_1,49.16%,76.89MiB,3.607GiB,2.08%
34,1541998051,3f6c1609d992,scih-machine_mongodb_1,2.94%,101.3MiB,3.607GiB,2.74%
34,1541998051,35a0115bbd95,scih-machine_ui-service_1,0.00%,51.54MiB,3.607GiB,1.40%
35,1541998051,b2c79388a6a1,scih-machine_gps-service_1,17.29%,58.77MiB,3.607GiB,1.59%
35,1541998051,d86df3a550c5,scih-machine_api-gateway_1,49.16%,76.89MiB,3.607GiB,2.08%
35,1541998051,3f6c1609d992,scih-machine_mongodb_1,2.94%,101.3MiB,3.607GiB,2.74%
35,1541998051,35a0115bbd95,scih-machine_ui-service_1,0.00%,51.54MiB,3.607GiB,1.40%
36,1541998051,b2c79388a6a1,scih-machine_gps-service_1,17.29%,58.77MiB,3.607GiB,1.59%
36,1541998051,d86df3a550c5,scih-machine_api-gateway_1,49.16%,76.89MiB,3.607GiB,2.08%
36,1541998051,3f6c1609d992,scih-machine_mongodb_1,2.94%,101.3MiB,3.607GiB,2.74%
36,1541998051,35a0115bbd95,scih-machine_ui-service_1,0.00%,51.54MiB,3.607GiB,1.40%
37,1541998051,b2c79388a6a1,scih-machine_gps-service_1,17.29%,58.77MiB,3.607GiB,1.59%
37,1541998051,d86df3a550c5,scih-machine_api-gateway_1,49.16%,76.89MiB,3.607GiB,2.08%
37,1541998051,3f6c1609d992,scih-machine_mongodb_1,2.94%,101.3MiB,3.607GiB,2.74%
37,1541998051,35a0115bbd95,scih-machine_ui-service_1,0.00%,51.54MiB,3.607GiB,1.40%
38,1541998052,b2c79388a6a1,scih-machine_gps-service_1,8.10%,59.02MiB,3.607GiB,1.60%
38,1541998052,d86df3a550c5,scih-machine_api-gateway_1,25.80%,85.05MiB,3.607GiB,2.30%
38,1541998052,3f6c1609d992,scih-machine_mongodb_1,1.61%,101.3MiB,3.607GiB,2.74%
38,1541998052,35a0115bbd95,scih-machine_ui-service_1,0.00%,51.54MiB,3.607GiB,1.40%
39,1541998052,b2c79388a6a1,scih-machine_gps-service_1,8.10%,59.02MiB,3.607GiB,1.60%
39,1541998052,d86df3a550c5,scih-machine_api-gateway_1,25.80%,85.05MiB,3.607GiB,2.30%
39,1541998052,3f6c1609d992,scih-machine_mongodb_1,1.61%,101.3MiB,3.607GiB,2.74%
39,1541998052,35a0115bbd95,scih-machine_ui-service_1,0.00%,51.54MiB,3.607GiB,1.40%
40,1541998052,b2c79388a6a1,scih-machine_gps-service_1,8.10%,59.02MiB,3.607GiB,1.60%
40,1541998052,d86df3a550c5,scih-machine_api-gateway_1,25.80%,85.05MiB,3.607GiB,2.30%
40,1541998052,3f6c1609d992,scih-machine_mongodb_1,1.61%,101.3MiB,3.607GiB,2.74%
40,1541998052,35a0115bbd95,scih-machine_ui-service_1,0.00%,51.54MiB,3.607GiB,1.40%
41,1541998052,b2c79388a6a1,scih-machine_gps-service_1,8.10%,59.02MiB,3.607GiB,1.60%
41,1541998052,d86df3a550c5,scih-machine_api-gateway_1,25.80%,85.05MiB,3.607GiB,2.30%
41,1541998052,3f6c1609d992,scih-machine_mongodb_1,1.61%,101.3MiB,3.607GiB,2.74%
41,1541998052,35a0115bbd95,scih-machine_ui-service_1,0.00%,51.54MiB,3.607GiB,1.40%
42,1541998052,b2c79388a6a1,scih-machine_gps-service_1,8.10%,59.02MiB,3.607GiB,1.60%
42,1541998052,d86df3a550c5,scih-machine_api-gateway_1,25.80%,85.05MiB,3.607GiB,2.30%
42,1541998052,3f6c1609d992,scih-machine_mongodb_1,1.61%,101.3MiB,3.607GiB,2.74%
42,1541998052,35a0115bbd95,scih-machine_ui-service_1,0.00%,51.54MiB,3.607GiB,1.40%
43,1541998053,b2c79388a6a1,scih-machine_gps-service_1,17.65%,62.43MiB,3.607GiB,1.69%
43,1541998053,d86df3a550c5,scih-machine_api-gateway_1,54.10%,85.22MiB,3.607GiB,2.31%
43,1541998053,3f6c1609d992,scih-machine_mongodb_1,3.00%,101.3MiB,3.607GiB,2.74%
43,1541998053,35a0115bbd95,scih-machine_ui-service_1,0.00%,51.54MiB,3.607GiB,1.40%
44,1541998053,b2c79388a6a1,scih-machine_gps-service_1,17.65%,62.43MiB,3.607GiB,1.69%
44,1541998053,d86df3a550c5,scih-machine_api-gateway_1,54.10%,85.22MiB,3.607GiB,2.31%
44,1541998053,3f6c1609d992,scih-machine_mongodb_1,3.00%,101.3MiB,3.607GiB,2.74%
44,1541998053,35a0115bbd95,scih-machine_ui-service_1,0.00%,51.54MiB,3.607GiB,1.40%
45,1541998053,b2c79388a6a1,scih-machine_gps-service_1,17.65%,62.43MiB,3.607GiB,1.69%
45,1541998053,d86df3a550c5,scih-machine_api-gateway_1,54.10%,85.22MiB,3.607GiB,2.31%
45,1541998053,3f6c1609d992,scih-machine_mongodb_1,3.00%,101.3MiB,3.607GiB,2.74%
45,1541998053,35a0115bbd95,scih-machine_ui-service_1,0.00%,51.54MiB,3.607GiB,1.40%
46,1541998053,b2c79388a6a1,scih-machine_gps-service_1,17.65%,62.43MiB,3.607GiB,1.69%
46,1541998053,d86df3a550c5,scih-machine_api-gateway_1,54.10%,85.22MiB,3.607GiB,2.31%
46,1541998053,3f6c1609d992,scih-machine_mongodb_1,3.00%,101.3MiB,3.607GiB,2.74%
46,1541998053,35a0115bbd95,scih-machine_ui-service_1,0.00%,51.54MiB,3.607GiB,1.40%
47,1541998053,b2c79388a6a1,scih-machine_gps-service_1,17.65%,62.43MiB,3.607GiB,1.69%
47,1541998053,d86df3a550c5,scih-machine_api-gateway_1,54.10%,85.22MiB,3.607GiB,2.31%
47,1541998053,3f6c1609d992,scih-machine_mongodb_1,3.00%,101.3MiB,3.607GiB,2.74%
47,1541998053,35a0115bbd95,scih-machine_ui-service_1,0.00%,51.54MiB,3.607GiB,1.40%
48,1541998054,b2c79388a6a1,scih-machine_gps-service_1,12.71%,62.59MiB,3.607GiB,1.69%
48,1541998054,d86df3a550c5,scih-machine_api-gateway_1,41.95%,84.93MiB,3.607GiB,2.30%
48,1541998054,3f6c1609d992,scih-machine_mongodb_1,2.44%,101.3MiB,3.607GiB,2.74%
48,1541998054,35a0115bbd95,scih-machine_ui-service_1,0.00%,51.54MiB,3.607GiB,1.40%
49,1541998054,b2c79388a6a1,scih-machine_gps-service_1,12.71%,62.59MiB,3.607GiB,1.69%
49,1541998054,d86df3a550c5,scih-machine_api-gateway_1,41.95%,84.93MiB,3.607GiB,2.30%
49,1541998054,3f6c1609d992,scih-machine_mongodb_1,2.44%,101.3MiB,3.607GiB,2.74%
49,1541998054,35a0115bbd95,scih-machine_ui-service_1,0.00%,51.54MiB,3.607GiB,1.40%
50,1541998054,b2c79388a6a1,scih-machine_gps-service_1,12.71%,62.59MiB,3.607GiB,1.69%
50,1541998054,d86df3a550c5,scih-machine_api-gateway_1,41.95%,84.93MiB,3.607GiB,2.30%
50,1541998054,3f6c1609d992,scih-machine_mongodb_1,2.44%,101.3MiB,3.607GiB,2.74%
50,1541998054,35a0115bbd95,scih-machine_ui-service_1,0.00%,51.54MiB,3.607GiB,1.40%
51,1541998054,b2c79388a6a1,scih-machine_gps-service_1,12.71%,62.59MiB,3.607GiB,1.69%
51,1541998054,d86df3a550c5,scih-machine_api-gateway_1,41.95%,84.93MiB,3.607GiB,2.30%
51,1541998054,3f6c1609d992,scih-machine_mongodb_1,2.44%,101.3MiB,3.607GiB,2.74%
51,1541998054,35a0115bbd95,scih-machine_ui-service_1,0.00%,51.54MiB,3.607GiB,1.40%
52,1541998054,b2c79388a6a1,scih-machine_gps-service_1,12.71%,62.59MiB,3.607GiB,1.69%
52,1541998054,d86df3a550c5,scih-machine_api-gateway_1,41.95%,84.93MiB,3.607GiB,2.30%
52,1541998054,3f6c1609d992,scih-machine_mongodb_1,2.44%,101.3MiB,3.607GiB,2.74%
52,1541998054,35a0115bbd95,scih-machine_ui-service_1,0.00%,51.54MiB,3.607GiB,1.40%
53,1541998055,b2c79388a6a1,scih-machine_gps-service_1,15.53%,63MiB,3.607GiB,1.71%
53,1541998055,d86df3a550c5,scih-machine_api-gateway_1,54.77%,101.5MiB,3.607GiB,2.75%
53,1541998055,3f6c1609d992,scih-machine_mongodb_1,3.02%,101.3MiB,3.607GiB,2.74%
53,1541998055,35a0115bbd95,scih-machine_ui-service_1,0.00%,51.54MiB,3.607GiB,1.40%
54,1541998055,b2c79388a6a1,scih-machine_gps-service_1,15.53%,63MiB,3.607GiB,1.71%
54,1541998055,d86df3a550c5,scih-machine_api-gateway_1,54.77%,101.5MiB,3.607GiB,2.75%
54,1541998055,3f6c1609d992,scih-machine_mongodb_1,3.02%,101.3MiB,3.607GiB,2.74%
54,1541998055,35a0115bbd95,scih-machine_ui-service_1,0.00%,51.54MiB,3.607GiB,1.40%
55,1541998055,b2c79388a6a1,scih-machine_gps-service_1,15.53%,63MiB,3.607GiB,1.71%
55,1541998055,d86df3a550c5,scih-machine_api-gateway_1,54.77%,101.5MiB,3.607GiB,2.75%
55,1541998055,3f6c1609d992,scih-machine_mongodb_1,3.02%,101.3MiB,3.607GiB,2.74%
55,1541998055,35a0115bbd95,scih-machine_ui-service_1,0.00%,51.54MiB,3.607GiB,1.40%
56,1541998055,b2c79388a6a1,scih-machine_gps-service_1,15.53%,63MiB,3.607GiB,1.71%
56,1541998055,d86df3a550c5,scih-machine_api-gateway_1,54.77%,101.5MiB,3.607GiB,2.75%
56,1541998055,3f6c1609d992,scih-machine_mongodb_1,3.02%,101.3MiB,3.607GiB,2.74%
56,1541998055,35a0115bbd95,scih-machine_ui-service_1,0.00%,51.54MiB,3.607GiB,1.40%
57,1541998055,b2c79388a6a1,scih-machine_gps-service_1,15.53%,63MiB,3.607GiB,1.71%
57,1541998055,d86df3a550c5,scih-machine_api-gateway_1,54.77%,101.5MiB,3.607GiB,2.75%
57,1541998055,3f6c1609d992,scih-machine_mongodb_1,3.02%,101.3MiB,3.607GiB,2.74%
57,1541998055,35a0115bbd95,scih-machine_ui-service_1,0.00%,51.54MiB,3.607GiB,1.40%
58,1541998056,b2c79388a6a1,scih-machine_gps-service_1,14.45%,66.78MiB,3.607GiB,1.81%
58,1541998056,d86df3a550c5,scih-machine_api-gateway_1,55.86%,97.25MiB,3.607GiB,2.63%
58,1541998056,3f6c1609d992,scih-machine_mongodb_1,2.65%,101.3MiB,3.607GiB,2.74%
58,1541998056,35a0115bbd95,scih-machine_ui-service_1,0.00%,51.54MiB,3.607GiB,1.40%
59,1541998056,b2c79388a6a1,scih-machine_gps-service_1,14.45%,66.78MiB,3.607GiB,1.81%
59,1541998056,d86df3a550c5,scih-machine_api-gateway_1,55.86%,97.25MiB,3.607GiB,2.63%
59,1541998056,3f6c1609d992,scih-machine_mongodb_1,2.65%,101.3MiB,3.607GiB,2.74%
59,1541998056,35a0115bbd95,scih-machine_ui-service_1,0.00%,51.54MiB,3.607GiB,1.40%
60,1541998056,b2c79388a6a1,scih-machine_gps-service_1,14.45%,66.78MiB,3.607GiB,1.81%
60,1541998056,d86df3a550c5,scih-machine_api-gateway_1,55.86%,97.25MiB,3.607GiB,2.63%
60,1541998056,3f6c1609d992,scih-machine_mongodb_1,2.65%,101.3MiB,3.607GiB,2.74%
60,1541998056,35a0115bbd95,scih-machine_ui-service_1,0.00%,51.54MiB,3.607GiB,1.40%
61,1541998056,b2c79388a6a1,scih-machine_gps-service_1,14.45%,66.78MiB,3.607GiB,1.81%
61,1541998056,d86df3a550c5,scih-machine_api-gateway_1,55.86%,97.25MiB,3.607GiB,2.63%
61,1541998056,3f6c1609d992,scih-machine_mongodb_1,2.65%,101.3MiB,3.607GiB,2.74%
61,1541998056,35a0115bbd95,scih-machine_ui-service_1,0.00%,51.54MiB,3.607GiB,1.40%
62,1541998056,b2c79388a6a1,scih-machine_gps-service_1,14.45%,66.78MiB,3.607GiB,1.81%
62,1541998056,d86df3a550c5,scih-machine_api-gateway_1,55.86%,97.25MiB,3.607GiB,2.63%
62,1541998056,3f6c1609d992,scih-machine_mongodb_1,2.65%,101.3MiB,3.607GiB,2.74%
62,1541998056,35a0115bbd95,scih-machine_ui-service_1,0.00%,51.54MiB,3.607GiB,1.40%
63,1541998057,b2c79388a6a1,scih-machine_gps-service_1,12.85%,66.84MiB,3.607GiB,1.81%
63,1541998057,d86df3a550c5,scih-machine_api-gateway_1,50.85%,97.77MiB,3.607GiB,2.65%
63,1541998057,3f6c1609d992,scih-machine_mongodb_1,3.07%,101.5MiB,3.607GiB,2.75%
63,1541998057,35a0115bbd95,scih-machine_ui-service_1,0.00%,51.54MiB,3.607GiB,1.40%
64,1541998057,b2c79388a6a1,scih-machine_gps-service_1,12.85%,66.84MiB,3.607GiB,1.81%
64,1541998057,d86df3a550c5,scih-machine_api-gateway_1,50.85%,97.77MiB,3.607GiB,2.65%
64,1541998057,3f6c1609d992,scih-machine_mongodb_1,3.07%,101.5MiB,3.607GiB,2.75%
64,1541998057,35a0115bbd95,scih-machine_ui-service_1,0.00%,51.54MiB,3.607GiB,1.40%
65,1541998057,b2c79388a6a1,scih-machine_gps-service_1,12.85%,66.84MiB,3.607GiB,1.81%
